title,category,ausbildung,ams_id,slug,salary_min_eur,salary_max_eur,outlook_text,outlook_trend,employment_sectors,url
Fachmann_Fachfrau_Fachkraft_fuer_Bahnreise _und_Mobilitaetsservice,,,3766,3766-Fachmann_Fachfrau_Fachkraft_fuer_Bahnreise-_und_Mobilitaetsservice,,,,neutral,,https://www.berufslexikon.at/berufe/3766-Fachmann_Fachfrau_Fachkraft_fuer_Bahnreise-_und_Mobilitaetsservice/
FachuebersetzerIn,,,2292,2292-FachuebersetzerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2292-FachuebersetzerIn/
Facility ManagerIn,,,1839,1839-Facility-ManagerIn,2210,3490,,neutral,,https://www.berufslexikon.at/berufe/1839-Facility-ManagerIn/
Facility ManagerIn,,,2542,2542-Facility-ManagerIn,2730,2730,,neutral,,https://www.berufslexikon.at/berufe/2542-Facility-ManagerIn/
FahrdienstleiterIn,,,3550,3550-FahrdienstleiterIn,2650,2650,,neutral,,https://www.berufslexikon.at/berufe/3550-FahrdienstleiterIn/
FahrlehrerIn_FahrschullehrerIn,,,2865,2865-FahrlehrerIn_FahrschullehrerIn,2830,2830,,neutral,,https://www.berufslexikon.at/berufe/2865-FahrlehrerIn_FahrschullehrerIn/
Fahrradbote/Fahrradbotin,,,3263,3263-Fahrradbote~Fahrradbotin,1730,1730,,neutral,,https://www.berufslexikon.at/berufe/3263-Fahrradbote~Fahrradbotin/
FahrradmechanikerIn,,,2898,2898-FahrradmechanikerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2898-FahrradmechanikerIn/
FahrradmechatronikerIn,,,3509,3509-FahrradmechatronikerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3509-FahrradmechatronikerIn/
FahrschullehrerIn,,,3503,3503-FahrschullehrerIn,2830,2830,,neutral,,https://www.berufslexikon.at/berufe/3503-FahrschullehrerIn/
FahrzeugelektronikerIn,,,3091,3091-FahrzeugelektronikerIn,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/3091-FahrzeugelektronikerIn/
FahrzeugelektronikerIn,,,3668,3668-FahrzeugelektronikerIn,2880,2930,,neutral,,https://www.berufslexikon.at/berufe/3668-FahrzeugelektronikerIn/
Fahrzeugtechnik IngenieurIn,,,2651,2651-Fahrzeugtechnik-IngenieurIn,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/2651-Fahrzeugtechnik-IngenieurIn/
FahrzeugtechnikerIn,,,1845,1845-FahrzeugtechnikerIn,2880,3060,,neutral,,https://www.berufslexikon.at/berufe/1845-FahrzeugtechnikerIn/
FakturistIn,,,1753,1753-FakturistIn,2190,2820,,neutral,,https://www.berufslexikon.at/berufe/1753-FakturistIn/
FarbberaterIn TypberaterIn,,,2816,2816-FarbberaterIn-TypberaterIn,1940,1940,,neutral,,https://www.berufslexikon.at/berufe/2816-FarbberaterIn-TypberaterIn/
FaserverbundtechnikerIn,,,5834,5834-FaserverbundtechnikerIn,,,,neutral,,https://www.berufslexikon.at/berufe/5834-FaserverbundtechnikerIn/
FassaderIn,,,3590,3590-FassaderIn,2400,3180,,neutral,,https://www.berufslexikon.at/berufe/3590-FassaderIn/
FassbinderIn,,,13,13-FassbinderIn,2110,2110,,neutral,,https://www.berufslexikon.at/berufe/13-FassbinderIn/
FeinoptikerIn,,,55,55-FeinoptikerIn,2510,2510,,neutral,,https://www.berufslexikon.at/berufe/55-FeinoptikerIn/
FeinwerktechnikerIn,,,1986,1986-FeinwerktechnikerIn,2880,3060,,neutral,,https://www.berufslexikon.at/berufe/1986-FeinwerktechnikerIn/
FeinwerktechnikerIn,,,2672,2672-FeinwerktechnikerIn,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/2672-FeinwerktechnikerIn/
FensterputzerIn,,,3222,3222-FensterputzerIn,2070,2070,,neutral,,https://www.berufslexikon.at/berufe/3222-FensterputzerIn/
FeriencampleiterIn,,,3223,3223-FeriencampleiterIn,2620,2620,,neutral,,https://www.berufslexikon.at/berufe/3223-FeriencampleiterIn/
FernwaermetechnikerIn,,,5835,5835-FernwaermetechnikerIn,2880,2880,,neutral,,https://www.berufslexikon.at/berufe/5835-FernwaermetechnikerIn/
FertigteilhausbauerIn,,,58,58-FertigteilhausbauerIn,2530,2530,,neutral,,https://www.berufslexikon.at/berufe/58-FertigteilhausbauerIn/
FertigteilhausbauerIn,,,3591,3591-FertigteilhausbauerIn,2530,3180,,neutral,,https://www.berufslexikon.at/berufe/3591-FertigteilhausbauerIn/
FertigungsmesstechnikerIn Schwerpunkt_Produktionssteuerung,,,3585,3585-FertigungsmesstechnikerIn-Schwerpunkt_Produktionssteuerung,1970,1970,,neutral,,https://www.berufslexikon.at/berufe/3585-FertigungsmesstechnikerIn-Schwerpunkt_Produktionssteuerung/
FertigungsmesstechnikerIn Schwerpunkt_Produktmessung,,,3586,3586-FertigungsmesstechnikerIn-Schwerpunkt_Produktmessung,1970,1970,,neutral,,https://www.berufslexikon.at/berufe/3586-FertigungsmesstechnikerIn-Schwerpunkt_Produktmessung/
FertigungstechnikerIn,,,2056,2056-FertigungstechnikerIn,1970,3130,,neutral,,https://www.berufslexikon.at/berufe/2056-FertigungstechnikerIn/
FiakerIn,,,2899,2899-FiakerIn,2060,2060,,neutral,,https://www.berufslexikon.at/berufe/2899-FiakerIn/
FilmarchitektIn,,,2347,2347-FilmarchitektIn,2470,2470,,neutral,,https://www.berufslexikon.at/berufe/2347-FilmarchitektIn/
FilmausstatterIn,,,2966,2966-FilmausstatterIn,2470,2470,,neutral,,https://www.berufslexikon.at/berufe/2966-FilmausstatterIn/
FilmeditorIn,,,2350,2350-FilmeditorIn,2690,2690,,neutral,,https://www.berufslexikon.at/berufe/2350-FilmeditorIn/
FilmeditorIn,,,3603,3603-FilmeditorIn,2260,3100,,neutral,,https://www.berufslexikon.at/berufe/3603-FilmeditorIn/
FilmvorfuehrerIn,,,2844,2844-FilmvorfuehrerIn,1690,1690,,neutral,,https://www.berufslexikon.at/berufe/2844-FilmvorfuehrerIn/
FilmwissenschafterIn,,,3334,3334-FilmwissenschafterIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/3334-FilmwissenschafterIn/
Financial_Controller,,,5858,5858-Financial_Controller,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/5858-Financial_Controller/
Finanz undAnlageberaterIn,,,3011,3011-Finanz-undAnlageberaterIn,2900,2900,,neutral,,https://www.berufslexikon.at/berufe/3011-Finanz-undAnlageberaterIn/
FinanzassistentIn RechnungswesenassistentIn,,,3315,3315-FinanzassistentIn-RechnungswesenassistentIn,2190,2190,,neutral,,https://www.berufslexikon.at/berufe/3315-FinanzassistentIn-RechnungswesenassistentIn/
FinanzberaterIn AnlagenberaterIn,,,1702,1702-FinanzberaterIn-AnlagenberaterIn,2530,2910,,neutral,,https://www.berufslexikon.at/berufe/1702-FinanzberaterIn-AnlagenberaterIn/
Finanzdienstleistungskaufmann/Finanzdienstleistungskauffrau,,,2924,2924-Finanzdienstleistungskaufmann~Finanzdienstleistungskauffrau,2620,2620,,neutral,,https://www.berufslexikon.at/berufe/2924-Finanzdienstleistungskaufmann~Finanzdienstleistungskauffrau/
FinanzierungsberaterIn,,,2515,2515-FinanzierungsberaterIn,,,,neutral,,https://www.berufslexikon.at/berufe/2515-FinanzierungsberaterIn/
FinanzmanagerIn,,,5870,5870-FinanzmanagerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/5870-FinanzmanagerIn/
FingernageldesignerIn,,,2817,2817-FingernageldesignerIn,1950,1950,,neutral,,https://www.berufslexikon.at/berufe/2817-FingernageldesignerIn/
Finno UgristIn,,,2302,2302-Finno-UgristIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2302-Finno-UgristIn/
FirmenkundenberaterIn,,,1654,1654-FirmenkundenberaterIn,2530,2910,,neutral,,https://www.berufslexikon.at/berufe/1654-FirmenkundenberaterIn/
FirmenkundenberaterIn,,,5865,5865-FirmenkundenberaterIn,2900,2900,,neutral,,https://www.berufslexikon.at/berufe/5865-FirmenkundenberaterIn/
First Second Level Supporter %28m w%29,,,3654,3654-First-Second-Level-Supporter-%28m-w%29,2340,2930,,neutral,,https://www.berufslexikon.at/berufe/3654-First-Second-Level-Supporter-%28m-w%29/
FitnessbetreuerIn,,,60,60-FitnessbetreuerIn,,,,neutral,,https://www.berufslexikon.at/berufe/60-FitnessbetreuerIn/
FitnesstrainerIn,,,3224,3224-FitnesstrainerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3224-FitnesstrainerIn/
FitnesstrainerIn,,,3612,3612-FitnesstrainerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3612-FitnesstrainerIn/
FlaechenwidmungsplanerIn,,,3337,3337-FlaechenwidmungsplanerIn,2640,2640,,neutral,,https://www.berufslexikon.at/berufe/3337-FlaechenwidmungsplanerIn/
FleischverarbeiterIn,,,61,61-FleischverarbeiterIn,2380,2380,,neutral,,https://www.berufslexikon.at/berufe/61-FleischverarbeiterIn/
Fleischverarbeitungshilfskraft_%28m_w%29,,,3811,3811-Fleischverarbeitungshilfskraft_%28m_w%29,1940,1940,,neutral,,https://www.berufslexikon.at/berufe/3811-Fleischverarbeitungshilfskraft_%28m_w%29/
FleischverkaeuferIn,,,236,236-FleischverkaeuferIn,2190,2190,,neutral,,https://www.berufslexikon.at/berufe/236-FleischverkaeuferIn/
FloristIn,,,3479,3479-FloristIn,,,,neutral,,https://www.berufslexikon.at/berufe/3479-FloristIn/
Flotten ManagerIn FuhrparkmanagerIn,,,1953,1953-Flotten-ManagerIn-FuhrparkmanagerIn,2160,2670,,neutral,,https://www.berufslexikon.at/berufe/1953-Flotten-ManagerIn-FuhrparkmanagerIn/
FlugbegleiterIn,,,3034,3034-FlugbegleiterIn,2070,2070,,neutral,,https://www.berufslexikon.at/berufe/3034-FlugbegleiterIn/
FlugdienstberaterIn,,,3558,3558-FlugdienstberaterIn,3700,3700,,neutral,,https://www.berufslexikon.at/berufe/3558-FlugdienstberaterIn/
FlughafenarbeiterIn,,,2901,2901-FlughafenarbeiterIn,2750,2750,,neutral,,https://www.berufslexikon.at/berufe/2901-FlughafenarbeiterIn/
FluglehrerIn,,,2902,2902-FluglehrerIn,4240,4240,,neutral,,https://www.berufslexikon.at/berufe/2902-FluglehrerIn/
Fluglotse_Fluglotsin,,,2903,2903-Fluglotse_Fluglotsin,,,,neutral,,https://www.berufslexikon.at/berufe/2903-Fluglotse_Fluglotsin/
FlugzeugbautechnikerIn,,,1976,1976-FlugzeugbautechnikerIn,2660,2930,,neutral,,https://www.berufslexikon.at/berufe/1976-FlugzeugbautechnikerIn/
FoerdertechnikerIn FoerderanlagentechnikerIn,,,3004,3004-FoerdertechnikerIn-FoerderanlagentechnikerIn,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/3004-FoerdertechnikerIn-FoerderanlagentechnikerIn/
FoersterIn,,,3820,3820-FoersterIn,2200,3530,,neutral,,https://www.berufslexikon.at/berufe/3820-FoersterIn/
Food and Beverage ManagerIn,,,1867,1867-Food-and-Beverage-ManagerIn,2150,2500,,neutral,,https://www.berufslexikon.at/berufe/1867-Food-and-Beverage-ManagerIn/
Food_StylistIn,,,3772,3772-Food_StylistIn,2000,2000,,neutral,,https://www.berufslexikon.at/berufe/3772-Food_StylistIn/
ForensischeR Psychologe/Psychologin,,,3093,3093-ForensischeR-Psychologe~Psychologin,3480,3480,,neutral,,https://www.berufslexikon.at/berufe/3093-ForensischeR-Psychologe~Psychologin/
Forschungs und_EntwicklungstechnikerIn_fuer_E_Mobilitaet,,,3826,3826-Forschungs-und_EntwicklungstechnikerIn_fuer_E_Mobilitaet,2460,3260,,neutral,,https://www.berufslexikon.at/berufe/3826-Forschungs-und_EntwicklungstechnikerIn_fuer_E_Mobilitaet/
Forschungs undEntwicklungsingenieurInnen,,,2582,2582-Forschungs-undEntwicklungsingenieurInnen,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/2582-Forschungs-undEntwicklungsingenieurInnen/
ForstarbeiterIn,,,3705,3705-ForstarbeiterIn,1820,1820,,neutral,,https://www.berufslexikon.at/berufe/3705-ForstarbeiterIn/
ForsttechnikerIn,,,3480,3480-ForsttechnikerIn,2070,2070,,neutral,,https://www.berufslexikon.at/berufe/3480-ForsttechnikerIn/
ForstwartIn,,,1854,1854-ForstwartIn,2200,3530,,neutral,,https://www.berufslexikon.at/berufe/1854-ForstwartIn/
ForstwirtIn,,,2612,2612-ForstwirtIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2612-ForstwirtIn/
FotografIn,,,1993,1993-FotografIn,2320,3370,,neutral,,https://www.berufslexikon.at/berufe/1993-FotografIn/
FotografIn kuenstlerische Fotografie,,,2324,2324-FotografIn-kuenstlerische-Fotografie,2620,2620,,neutral,,https://www.berufslexikon.at/berufe/2324-FotografIn-kuenstlerische-Fotografie/
Fotokaufmann/Fotokauffrau_Multimediakaufmann/Multimediakauffrau,,,3040,3040-Fotokaufmann~Fotokauffrau_Multimediakaufmann~Multimediakauffrau,2300,2300,,neutral,,https://www.berufslexikon.at/berufe/3040-Fotokaufmann~Fotokauffrau_Multimediakaufmann~Multimediakauffrau/
Fotomodell,,,2845,2845-Fotomodell,,,,neutral,,https://www.berufslexikon.at/berufe/2845-Fotomodell/
FotoredakteurIn,,,3095,3095-FotoredakteurIn,2410,2410,,neutral,,https://www.berufslexikon.at/berufe/3095-FotoredakteurIn/
Fraud AnalystIn,,,5871,5871-Fraud-AnalystIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/5871-Fraud-AnalystIn/
FreizeitberaterIn,,,2090,2090-FreizeitberaterIn,2150,2270,,neutral,,https://www.berufslexikon.at/berufe/2090-FreizeitberaterIn/
FreizeitberaterIn,,,2210,2210-FreizeitberaterIn,,,,neutral,,https://www.berufslexikon.at/berufe/2210-FreizeitberaterIn/
FreizeitbetreuerIn,,,2089,2089-FreizeitbetreuerIn,2150,2270,,neutral,,https://www.berufslexikon.at/berufe/2089-FreizeitbetreuerIn/
FreizeitmanagerIn,,,2211,2211-FreizeitmanagerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2211-FreizeitmanagerIn/
Freizeitpaedagoge/Freizeitpaedagogin,,,2264,2264-Freizeitpaedagoge~Freizeitpaedagogin,2930,2930,,neutral,,https://www.berufslexikon.at/berufe/2264-Freizeitpaedagoge~Freizeitpaedagogin/
FreizeitpaedagogIn,,,5819,5819-FreizeitpaedagogIn,2620,2620,,neutral,,https://www.berufslexikon.at/berufe/5819-FreizeitpaedagogIn/
FreizeitwissenschafterIn,,,2212,2212-FreizeitwissenschafterIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2212-FreizeitwissenschafterIn/
FremdenfuehrerIn,,,2779,2779-FremdenfuehrerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2779-FremdenfuehrerIn/
FremdsprachenkorrespondentIn,,,2064,2064-FremdsprachenkorrespondentIn,2190,2820,,neutral,,https://www.berufslexikon.at/berufe/2064-FremdsprachenkorrespondentIn/
FriedhofsaufseherIn,,,2874,2874-FriedhofsaufseherIn,2510,2510,,neutral,,https://www.berufslexikon.at/berufe/2874-FriedhofsaufseherIn/
FriedhofsgaertnerIn ZiergaertnerIn,,,68,68-FriedhofsgaertnerIn-ZiergaertnerIn,,,,neutral,,https://www.berufslexikon.at/berufe/68-FriedhofsgaertnerIn-ZiergaertnerIn/
FriseurIn PerueckenmacherIn StylistIn,,,69,69-FriseurIn-PerueckenmacherIn-StylistIn,,,,neutral,,https://www.berufslexikon.at/berufe/69-FriseurIn-PerueckenmacherIn-StylistIn/
Fruehfoerderer/Fruehfoerderin,,,3096,3096-Fruehfoerderer~Fruehfoerderin,2990,2990,,neutral,,https://www.berufslexikon.at/berufe/3096-Fruehfoerderer~Fruehfoerderin/
FundraiserIn,,,2493,2493-FundraiserIn,2640,2640,,neutral,,https://www.berufslexikon.at/berufe/2493-FundraiserIn/
Fundraising ManagerIn,,,3553,3553-Fundraising-ManagerIn,2470,2470,,neutral,,https://www.berufslexikon.at/berufe/3553-Fundraising-ManagerIn/
FunktechnikerIn,,,2687,2687-FunktechnikerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2687-FunktechnikerIn/
FupflegerIn,,,3566,3566-FupflegerIn,1940,1940,,neutral,,https://www.berufslexikon.at/berufe/3566-FupflegerIn/
FussballtrainerIn,,,2818,2818-FussballtrainerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2818-FussballtrainerIn/
FusspflegerIn_%28Podologe_Podologin%29,,,5821,5821-FusspflegerIn_%28Podologe_Podologin%29,,,,neutral,,https://www.berufslexikon.at/berufe/5821-FusspflegerIn_%28Podologe_Podologin%29/
GaertnerIn,,,3842,3842-GaertnerIn,1900,2510,,neutral,,https://www.berufslexikon.at/berufe/3842-GaertnerIn/
Game Designer,,,3569,3569-Game-Designer,2320,2320,,neutral,,https://www.berufslexikon.at/berufe/3569-Game-Designer/
Game DesignerIn,,,3097,3097-Game-DesignerIn,2760,2760,,neutral,,https://www.berufslexikon.at/berufe/3097-Game-DesignerIn/
Game DesignerIn,,,3604,3604-Game-DesignerIn,2320,2480,,neutral,,https://www.berufslexikon.at/berufe/3604-Game-DesignerIn/
GaragenwartIn,,,3226,3226-GaragenwartIn,2120,2120,,neutral,,https://www.berufslexikon.at/berufe/3226-GaragenwartIn/
Garderobier/Garderobiere,,,2846,2846-Garderobier~Garderobiere,1690,1690,,neutral,,https://www.berufslexikon.at/berufe/2846-Garderobier~Garderobiere/
GartenbautechnikerIn,,,1858,1858-GartenbautechnikerIn,2060,2510,,neutral,,https://www.berufslexikon.at/berufe/1858-GartenbautechnikerIn/
GartenbautechnikerIn_fuer_Gebaeudebegruenung,,,5820,5820-GartenbautechnikerIn_fuer_Gebaeudebegruenung,2060,2510,,neutral,,https://www.berufslexikon.at/berufe/5820-GartenbautechnikerIn_fuer_Gebaeudebegruenung/
GartengestalterIn GruenflaechengestalterIn,,,126,126-GartengestalterIn-GruenflaechengestalterIn,2060,2060,,neutral,,https://www.berufslexikon.at/berufe/126-GartengestalterIn-GruenflaechengestalterIn/
GastgewerbeassistentIn,,,1868,1868-GastgewerbeassistentIn,2080,2270,,neutral,,https://www.berufslexikon.at/berufe/1868-GastgewerbeassistentIn/
Gastronomiefachmann/Gastronomiefachfrau,,,1634,1634-Gastronomiefachmann~Gastronomiefachfrau,,,,neutral,,https://www.berufslexikon.at/berufe/1634-Gastronomiefachmann~Gastronomiefachfrau/
GebaerdensprachdolmetscherIn,,,2288,2288-GebaerdensprachdolmetscherIn,2410,2410,,neutral,,https://www.berufslexikon.at/berufe/2288-GebaerdensprachdolmetscherIn/
GebaerdensprachdolmetscherIn,,,2932,2932-GebaerdensprachdolmetscherIn,2150,2150,,neutral,,https://www.berufslexikon.at/berufe/2932-GebaerdensprachdolmetscherIn/
GebaeudetechnikerIn,,,1840,1840-GebaeudetechnikerIn,2210,3490,,neutral,,https://www.berufslexikon.at/berufe/1840-GebaeudetechnikerIn/
GebaeudetechnikerIn,,,2993,2993-GebaeudetechnikerIn,2640,2640,,neutral,,https://www.berufslexikon.at/berufe/2993-GebaeudetechnikerIn/
GebaeudetechnikerIn_fuer_Smart_Building,,,3862,3862-GebaeudetechnikerIn_fuer_Smart_Building,2640,2640,,neutral,,https://www.berufslexikon.at/berufe/3862-GebaeudetechnikerIn_fuer_Smart_Building/
GebaeudetechnikplanerIn,,,3663,3663-GebaeudetechnikplanerIn,2210,3490,,neutral,,https://www.berufslexikon.at/berufe/3663-GebaeudetechnikplanerIn/
Gedaechtnistrainer_Gedaechtnistrainerin,,,3770,3770-Gedaechtnistrainer_Gedaechtnistrainerin,2620,2620,,neutral,,https://www.berufslexikon.at/berufe/3770-Gedaechtnistrainer_Gedaechtnistrainerin/
Gemuesebauer/Gemuesebaeuerin,,,1937,1937-Gemuesebauer~Gemuesebaeuerin,2060,2460,,neutral,,https://www.berufslexikon.at/berufe/1937-Gemuesebauer~Gemuesebaeuerin/
GemuesegaertnerIn,,,1860,1860-GemuesegaertnerIn,1900,2640,,neutral,,https://www.berufslexikon.at/berufe/1860-GemuesegaertnerIn/
GenderwissenschafterIn,,,3098,3098-GenderwissenschafterIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/3098-GenderwissenschafterIn/
Genealoge/Genealogin,,,2230,2230-Genealoge~Genealogin,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2230-Genealoge~Genealogin/
GenetikerIn,,,2615,2615-GenetikerIn,3390,3390,,neutral,,https://www.berufslexikon.at/berufe/2615-GenetikerIn/
GentechnikerIn,,,2617,2617-GentechnikerIn,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2617-GentechnikerIn/
GeochemikerIn,,,2723,2723-GeochemikerIn,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2723-GeochemikerIn/
GeografIn,,,2710,2710-GeografIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2710-GeografIn/
GeografIn Physische Geografie,,,2712,2712-GeografIn-Physische-Geografie,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2712-GeografIn-Physische-Geografie/
GeoinformatikerIn,,,3354,3354-GeoinformatikerIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/3354-GeoinformatikerIn/
Geologe/Geologin,,,2706,2706-Geologe~Geologin,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2706-Geologe~Geologin/
GeophysikerIn,,,2719,2719-GeophysikerIn,3710,3710,,neutral,,https://www.berufslexikon.at/berufe/2719-GeophysikerIn/
GeotechnikerIn,,,2704,2704-GeotechnikerIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2704-GeotechnikerIn/
GerberIn,,,237,237-GerberIn,2060,2060,,neutral,,https://www.berufslexikon.at/berufe/237-GerberIn/
GerichtsvollzieherIn,,,2770,2770-GerichtsvollzieherIn,2340,2340,,neutral,,https://www.berufslexikon.at/berufe/2770-GerichtsvollzieherIn/
GermanistIn,,,2316,2316-GermanistIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2316-GermanistIn/
Gerontologe/Gerontologin,,,2252,2252-Gerontologe~Gerontologin,3710,3710,,neutral,,https://www.berufslexikon.at/berufe/2252-Gerontologe~Gerontologin/
GeruesterIn,,,2761,2761-GeruesterIn,2450,2450,,neutral,,https://www.berufslexikon.at/berufe/2761-GeruesterIn/
GesteinshuettentechnikerIn,,,2727,2727-GesteinshuettentechnikerIn,2640,2640,,neutral,,https://www.berufslexikon.at/berufe/2727-GesteinshuettentechnikerIn/
Gesundheits KrankenpflegerIn,,,3506,3506-Gesundheits-KrankenpflegerIn,2070,2070,,neutral,,https://www.berufslexikon.at/berufe/3506-Gesundheits-KrankenpflegerIn/
GesundheitscontrollerIn,,,3100,3100-GesundheitscontrollerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/3100-GesundheitscontrollerIn/
GesundheitsmanagerIn,,,2477,2477-GesundheitsmanagerIn,3620,3620,,neutral,,https://www.berufslexikon.at/berufe/2477-GesundheitsmanagerIn/
GesundheitsmanagerIn,,,3754,3754-GesundheitsmanagerIn,3310,6590,,neutral,,https://www.berufslexikon.at/berufe/3754-GesundheitsmanagerIn/
Gesundheitspsychologe/Gesundheitspsychologin,,,3215,3215-Gesundheitspsychologe~Gesundheitspsychologin,3480,3480,,neutral,,https://www.berufslexikon.at/berufe/3215-Gesundheitspsychologe~Gesundheitspsychologin/
GetraenketechnikerIn,,,3598,3598-GetraenketechnikerIn,2460,2480,,neutral,,https://www.berufslexikon.at/berufe/3598-GetraenketechnikerIn/
Getreidebauer baeuerin,,,1938,1938-Getreidebauer-baeuerin,2060,2460,,neutral,,https://www.berufslexikon.at/berufe/1938-Getreidebauer-baeuerin/
GewerblicheR MasseurIn,,,2788,2788-GewerblicheR-MasseurIn,1940,1940,,neutral,,https://www.berufslexikon.at/berufe/2788-GewerblicheR-MasseurIn/
GhostwriterIn,,,3101,3101-GhostwriterIn,,,,neutral,,https://www.berufslexikon.at/berufe/3101-GhostwriterIn/
GiessereitechnikerIn,,,3267,3267-GiessereitechnikerIn,2880,2880,,neutral,,https://www.berufslexikon.at/berufe/3267-GiessereitechnikerIn/
